timestamp_utc,timestamp_local,hb_normalized_kwh,gb_normalized_kwh,lb_normalized_kwh
2024-02-26T09:45:00Z,2024-02-26T10:45:00+01:00,34.25,58.523,37.419
2024-02-26T10:00:00Z,2024-02-26T11:00:00+01:00,34.368,59.169,37.568
2024-02-26T10:15:00Z,2024-02-26T11:15:00+01:00,34.635,59.641,38.416
2024-02-26T10:30:00Z,2024-02-26T11:30:00+01:00,35.138,59.741,39.239
2024-02-26T10:45:00Z,2024-02-26T11:45:00+01:00,35.967,59.219,39.263
2024-02-26T11:00:00Z,2024-02-26T12:00:00+01:00,37.121,57.902,37.942
2024-02-26T11:15:00Z,2024-02-26T12:15:00+01:00,38.365,55.938,35.699
2024-02-26T11:30:00Z,2024-02-26T12:30:00+01:00,39.371,53.603,33.081
2024-02-26T11:45:00Z,2024-02-26T12:45:00+01:00,39.904,51.093,30.713
2024-02-26T12:00:00Z,2024-02-26T13:00:00+01:00,39.727,48.632,29.043
2024-02-26T12:15:00Z,2024-02-26T13:15:00+01:00,38.986,46.396,28.045
2024-02-26T12:30:00Z,2024-02-26T13:30:00+01:00,37.891,44.532,27.497
2024-02-26T12:45:00Z,2024-02-26T13:45:00+01:00,36.707,43.19,27.248
2024-02-26T13:00:00Z,2024-02-26T14:00:00+01:00,35.582,42.494,27.123
2024-02-26T13:15:00Z,2024-02-26T14:15:00+01:00,34.576,42.42,27.048
2024-02-26T13:30:00Z,2024-02-26T14:30:00+01:00,33.658,42.917,27.023
2024-02-26T13:45:00Z,2024-02-26T14:45:00+01:00,32.77,43.886,27.023
2024-02-26T14:00:00Z,2024-02-26T15:00:00+01:00,31.941,45.253,26.998
2024-02-26T14:15:00Z,2024-02-26T15:15:00+01:00,31.231,46.769,26.998
2024-02-26T14:30:00Z,2024-02-26T15:30:00+01:00,30.639,48.185,27.073
2024-02-26T14:45:00Z,2024-02-26T15:45:00+01:00,30.313,49.229,27.248
2024-02-26T15:00:00Z,2024-02-26T16:00:00+01:00,30.254,49.726,27.572
2024-02-26T15:15:00Z,2024-02-26T16:15:00+01:00,30.55,49.875,28.195
2024-02-26T15:30:00Z,2024-02-26T16:30:00+01:00,31.26,49.925,29.267
2024-02-26T15:45:00Z,2024-02-26T16:45:00+01:00,32.533,50.148,30.937
2024-02-26T16:00:00Z,2024-02-26T17:00:00+01:00,34.339,50.695,33.33
2024-02-26T16:15:00Z,2024-02-26T17:15:00+01:00,36.618,51.142,36.397
2024-02-26T16:30:00Z,2024-02-26T17:30:00+01:00,39.253,51.068,40.011
2024-02-26T16:45:00Z,2024-02-26T17:45:00+01:00,42.124,49.925,44.1
2024-02-26T17:00:00Z,2024-02-26T18:00:00+01:00,45.114,47.39,48.487
2024-02-26T17:15:00Z,2024-02-26T18:15:00+01:00,48.015,43.886,52.725
2024-02-26T17:30:00Z,2024-02-26T18:30:00+01:00,50.679,39.885,56.365
2024-02-26T17:45:00Z,2024-02-26T18:45:00+01:00,52.959,35.984,58.883
2024-02-26T18:00:00Z,2024-02-26T19:00:00+01:00,54.676,32.629,59.93
2024-02-26T18:15:00Z,2024-02-26T19:15:00+01:00,55.712,29.845,59.506
2024-02-26T18:30:00Z,2024-02-26T19:30:00+01:00,55.919,27.659,57.711
2024-02-26T18:45:00Z,2024-02-26T19:45:00+01:00,55.179,25.994,54.72
2024-02-26T19:00:00Z,2024-02-26T20:00:00+01:00,53.492,24.851,50.706
2024-02-26T19:15:00Z,2024-02-26T20:15:00+01:00,51.123,24.03,46.094
2024-02-26T19:30:00Z,2024-02-26T20:30:00+01:00,48.518,23.384,41.407
2024-02-26T19:45:00Z,2024-02-26T20:45:00+01:00,46.061,22.763,37.169
2024-02-26T20:00:00Z,2024-02-26T21:00:00+01:00,44.078,21.993,33.804
2024-02-26T20:15:00Z,2024-02-26T21:15:00+01:00,42.45,21.173,31.211
2024-02-26T20:30:00Z,2024-02-26T21:30:00+01:00,40.97,20.402,29.242
2024-02-26T20:45:00Z,2024-02-26T21:45:00+01:00,39.43,19.731,27.721
2024-02-26T21:00:00Z,2024-02-26T22:00:00+01:00,37.654,19.284,26.45
2024-02-26T21:15:00Z,2024-02-26T22:15:00+01:00,35.671,18.986,25.353
2024-02-26T21:30:00Z,2024-02-26T22:30:00+01:00,33.54,18.787,24.356
2024-02-26T21:45:00Z,2024-02-26T22:45:00+01:00,31.29,18.563,23.334
2024-02-26T22:00:00Z,2024-02-26T23:00:00+01:00,29.01,18.315,22.212
2024-02-26T22:15:00Z,2024-02-26T23:15:00+01:00,26.701,17.967,21.09
2024-02-26T22:30:00Z,2024-02-26T23:30:00+01:00,24.422,17.52,19.968
2024-02-26T22:45:00Z,2024-02-26T23:45:00+01:00,22.172,16.948,18.946
2024-02-26T23:00:00Z,2024-02-27T00:00:00+01:00,19.959,16.277,18.049
2024-02-26T23:15:00Z,2024-02-27T00:15:00+01:00,17.951,15.556,17.301
2024-02-26T23:30:00Z,2024-02-27T00:30:00+01:00,16.209,14.811,16.678
2024-02-26T23:45:00Z,2024-02-27T00:45:00+01:00,14.733,14.165,16.154
2024-02-27T00:00:00Z,2024-02-27T01:00:00+01:00,13.641,13.618,15.755
2024-02-27T00:15:00Z,2024-02-27T01:15:00+01:00,12.873,13.196,15.431
2024-02-27T00:30:00Z,2024-02-27T01:30:00+01:00,12.371,12.848,15.207
2024-02-27T00:45:00Z,2024-02-27T01:45:00+01:00,12.046,12.55,15.007
2024-02-27T01:00:00Z,2024-02-27T02:00:00+01:00,11.84,12.276,14.858
2024-02-27T01:15:00Z,2024-02-27T02:15:00+01:00,11.692,12.052,14.758
2024-02-27T01:30:00Z,2024-02-27T02:30:00+01:00,11.633,11.903,14.658
2024-02-27T01:45:00Z,2024-02-27T02:45:00+01:00,11.544,11.854,14.559
2024-02-27T02:00:00Z,2024-02-27T03:00:00+01:00,11.456,11.903,14.434
2024-02-27T02:15:00Z,2024-02-27T03:15:00+01:00,11.397,12.102,14.309
2024-02-27T02:30:00Z,2024-02-27T03:30:00+01:00,11.308,12.475,14.185
2024-02-27T02:45:00Z,2024-02-27T03:45:00+01:00,11.308,12.997,14.085
2024-02-27T03:00:00Z,2024-02-27T04:00:00+01:00,11.338,13.693,14.035
2024-02-27T03:15:00Z,2024-02-27T04:15:00+01:00,11.456,14.463,14.035
2024-02-27T03:30:00Z,2024-02-27T04:30:00+01:00,11.603,15.209,14.11
2024-02-27T03:45:00Z,2024-02-27T04:45:00+01:00,11.81,15.78,14.309
2024-02-27T04:00:00Z,2024-02-27T05:00:00+01:00,12.076,16.153,14.658
2024-02-27T04:15:00Z,2024-02-27T05:15:00+01:00,12.725,16.401,15.182
2024-02-27T04:30:00Z,2024-02-27T05:30:00+01:00,14.084,16.675,15.905
2024-02-27T04:45:00Z,2024-02-27T05:45:00+01:00,16.475,17.172,16.852
2024-02-27T05:00:00Z,2024-02-27T06:00:00+01:00,20.077,18.017,18.074
2024-02-27T05:15:00Z,2024-02-27T06:15:00+01:00,24.447,19.16,19.694
2024-02-27T05:30:00Z,2024-02-27T06:30:00+01:00,28.935,20.601,21.863
2024-02-27T05:45:00Z,2024-02-27T06:45:00+01:00,32.921,22.291,24.705
2024-02-27T06:00:00Z,2024-02-27T07:00:00+01:00,35.903,24.254,28.32
2024-02-27T06:15:00Z,2024-02-27T07:15:00+01:00,37.94,26.665,32.533
2024-02-27T06:30:00Z,2024-02-27T07:30:00+01:00,39.18,29.796,37.12
2024-02-27T06:45:00Z,2024-02-27T07:45:00+01:00,39.8,33.896,41.806
2024-02-27T07:00:00Z,2024-02-27T08:00:00+01:00,39.977,39.04,46.318
2024-02-27T07:15:00Z,2024-02-27T08:15:00+01:00,39.8,44.607,50.282
2024-02-27T07:30:00Z,2024-02-27T08:30:00+01:00,39.298,49.825,53.249
2024-02-27T07:45:00Z,2024-02-27T08:45:00+01:00,38.59,53.876,54.72
2024-02-27T08:00:00Z,2024-02-27T09:00:00+01:00,37.704,56.212,54.47
2024-02-27T08:15:00Z,2024-02-27T09:15:00+01:00,36.789,57.156,52.75
2024-02-27T08:30:00Z,2024-02-27T09:30:00+01:00,35.873,57.256,50.058
2024-02-27T08:45:00Z,2024-02-27T09:45:00+01:00,35.135,57.131,46.867
2024-02-27T09:00:00Z,2024-02-27T10:00:00+01:00,34.633,57.156,43.626
2024-02-27T09:15:00Z,2024-02-27T10:15:00+01:00,34.309,57.454,40.734
2024-02-27T09:30:00Z,2024-02-27T10:30:00+01:00,34.161,57.902,38.516
2024-02-27T09:45:00Z,2024-02-27T10:45:00+01:00,34.161,58.523,37.419
2024-02-27T10:00:00Z,2024-02-27T11:00:00+01:00,34.279,59.169,37.568
2024-02-27T10:15:00Z,2024-02-27T11:15:00+01:00,34.545,59.641,38.416
2024-02-27T10:30:00Z,2024-02-27T11:30:00+01:00,35.047,59.741,39.239
2024-02-27T10:45:00Z,2024-02-27T11:45:00+01:00,35.873,59.219,39.263
2024-02-27T11:00:00Z,2024-02-27T12:00:00+01:00,37.025,57.902,37.942
2024-02-27T11:15:00Z,2024-02-27T12:15:00+01:00,38.265,55.938,35.699
2024-02-27T11:30:00Z,2024-02-27T12:30:00+01:00,39.269,53.603,33.081
2024-02-27T11:45:00Z,2024-02-27T12:45:00+01:00,39.8,51.093,30.713
2024-02-27T12:00:00Z,2024-02-27T13:00:00+01:00,39.623,48.632,29.043
2024-02-27T12:15:00Z,2024-02-27T13:15:00+01:00,38.885,46.396,28.045
2024-02-27T12:30:00Z,2024-02-27T13:30:00+01:00,37.793,44.532,27.497
2024-02-27T12:45:00Z,2024-02-27T13:45:00+01:00,36.611,43.19,27.248
2024-02-27T13:00:00Z,2024-02-27T14:00:00+01:00,35.49,42.494,27.123
2024-02-27T13:15:00Z,2024-02-27T14:15:00+01:00,34.486,42.42,27.048
2024-02-27T13:30:00Z,2024-02-27T14:30:00+01:00,33.57,42.917,27.023
2024-02-27T13:45:00Z,2024-02-27T14:45:00+01:00,32.685,43.886,27.023
2024-02-27T14:00:00Z,2024-02-27T15:00:00+01:00,31.858,45.253,26.998
2024-02-27T14:15:00Z,2024-02-27T15:15:00+01:00,31.149,46.769,26.998
2024-02-27T14:30:00Z,2024-02-27T15:30:00+01:00,30.559,48.185,27.073
2024-02-27T14:45:00Z,2024-02-27T15:45:00+01:00,30.234,49.229,27.248
2024-02-27T15:00:00Z,2024-02-27T16:00:00+01:00,30.175,49.726,27.572
2024-02-27T15:15:00Z,2024-02-27T16:15:00+01:00,30.47,49.875,28.195
2024-02-27T15:30:00Z,2024-02-27T16:30:00+01:00,31.179,49.925,29.267
2024-02-27T15:45:00Z,2024-02-27T16:45:00+01:00,32.448,50.148,30.937
2024-02-27T16:00:00Z,2024-02-27T17:00:00+01:00,34.249,50.695,33.33
2024-02-27T16:15:00Z,2024-02-27T17:15:00+01:00,36.523,51.142,36.397
2024-02-27T16:30:00Z,2024-02-27T17:30:00+01:00,39.151,51.068,40.011
2024-02-27T16:45:00Z,2024-02-27T17:45:00+01:00,42.015,49.925,44.1
2024-02-27T17:00:00Z,2024-02-27T18:00:00+01:00,44.997,47.39,48.487
2024-02-27T17:15:00Z,2024-02-27T18:15:00+01:00,47.89,43.886,52.725
2024-02-27T17:30:00Z,2024-02-27T18:30:00+01:00,50.547,39.885,56.365
2024-02-27T17:45:00Z,2024-02-27T18:45:00+01:00,52.821,35.984,58.883
2024-02-27T18:00:00Z,2024-02-27T19:00:00+01:00,54.533,32.629,59.93
2024-02-27T18:15:00Z,2024-02-27T19:15:00+01:00,55.567,29.845,59.506
2024-02-27T18:30:00Z,2024-02-27T19:30:00+01:00,55.773,27.659,57.711
2024-02-27T18:45:00Z,2024-02-27T19:45:00+01:00,55.035,25.994,54.72
2024-02-27T19:00:00Z,2024-02-27T20:00:00+01:00,53.352,24.851,50.706
2024-02-27T19:15:00Z,2024-02-27T20:15:00+01:00,50.99,24.03,46.094
2024-02-27T19:30:00Z,2024-02-27T20:30:00+01:00,48.392,23.384,41.407
2024-02-27T19:45:00Z,2024-02-27T20:45:00+01:00,45.942,22.763,37.169
2024-02-27T20:00:00Z,2024-02-27T21:00:00+01:00,43.963,21.993,33.804
2024-02-27T20:15:00Z,2024-02-27T21:15:00+01:00,42.339,21.173,31.211
2024-02-27T20:30:00Z,2024-02-27T21:30:00+01:00,40.863,20.402,29.242
2024-02-27T20:45:00Z,2024-02-27T21:45:00+01:00,39.328,19.731,27.721
2024-02-27T21:00:00Z,2024-02-27T22:00:00+01:00,37.556,19.284,26.45
2024-02-27T21:15:00Z,2024-02-27T22:15:00+01:00,35.578,18.986,25.353
2024-02-27T21:30:00Z,2024-02-27T22:30:00+01:00,33.452,18.787,24.356
2024-02-27T21:45:00Z,2024-02-27T22:45:00+01:00,31.208,18.563,23.334
2024-02-27T22:00:00Z,2024-02-27T23:00:00+01:00,28.935,18.315,22.212
2024-02-27T22:15:00Z,2024-02-27T23:15:00+01:00,26.632,17.967,21.09
2024-02-27T22:30:00Z,2024-02-27T23:30:00+01:00,24.358,17.52,19.968
2024-02-27T22:45:00Z,2024-02-27T23:45:00+01:00,22.115,16.948,18.946
2024-02-27T23:00:00Z,2024-02-28T00:00:00+01:00,19.906,16.277,18.049
2024-02-27T23:15:00Z,2024-02-28T00:15:00+01:00,17.904,15.556,17.301
2024-02-27T23:30:00Z,2024-02-28T00:30:00+01:00,16.166,14.811,16.678
2024-02-27T23:45:00Z,2024-02-28T00:45:00+01:00,14.694,14.165,16.154
2024-02-28T00:00:00Z,2024-02-28T01:00:00+01:00,13.605,13.618,15.755
2024-02-28T00:15:00Z,2024-02-28T01:15:00+01:00,12.839,13.196,15.431
2024-02-28T00:30:00Z,2024-02-28T01:30:00+01:00,12.338,12.848,15.207
2024-02-28T00:45:00Z,2024-02-28T01:45:00+01:00,12.014,12.55,15.007
2024-02-28T01:00:00Z,2024-02-28T02:00:00+01:00,11.808,12.276,14.858
2024-02-28T01:15:00Z,2024-02-28T02:15:00+01:00,11.661,12.052,14.758
2024-02-28T01:30:00Z,2024-02-28T02:30:00+01:00,11.602,11.903,14.658
2024-02-28T01:45:00Z,2024-02-28T02:45:00+01:00,11.514,11.854,14.559
2024-02-28T02:00:00Z,2024-02-28T03:00:00+01:00,11.425,11.903,14.434
2024-02-28T02:15:00Z,2024-02-28T03:15:00+01:00,11.367,12.102,14.309
2024-02-28T02:30:00Z,2024-02-28T03:30:00+01:00,11.278,12.475,14.185
2024-02-28T02:45:00Z,2024-02-28T03:45:00+01:00,11.278,12.997,14.085
2024-02-28T03:00:00Z,2024-02-28T04:00:00+01:00,11.308,13.693,14.035
2024-02-28T03:15:00Z,2024-02-28T04:15:00+01:00,11.425,14.463,14.035
2024-02-28T03:30:00Z,2024-02-28T04:30:00+01:00,11.573,15.209,14.11
2024-02-28T03:45:00Z,2024-02-28T04:45:00+01:00,11.779,15.78,14.309
2024-02-28T04:00:00Z,2024-02-28T05:00:00+01:00,12.044,16.153,14.658
2024-02-28T04:15:00Z,2024-02-28T05:15:00+01:00,12.692,16.401,15.182
2024-02-28T04:30:00Z,2024-02-28T05:30:00+01:00,14.046,16.675,15.905
2024-02-28T04:45:00Z,2024-02-28T05:45:00+01:00,16.431,17.172,16.852
2024-02-28T05:00:00Z,2024-02-28T06:00:00+01:00,20.024,18.017,18.074
2024-02-28T05:15:00Z,2024-02-28T06:15:00+01:00,24.382,19.16,19.694
2024-02-28T05:30:00Z,2024-02-28T06:30:00+01:00,28.858,20.601,21.863
2024-02-28T05:45:00Z,2024-02-28T06:45:00+01:00,32.833,22.291,24.705
2024-02-28T06:00:00Z,2024-02-28T07:00:00+01:00,35.808,24.254,28.32
2024-02-28T06:15:00Z,2024-02-28T07:15:00+01:00,37.839,26.665,32.533
2024-02-28T06:30:00Z,2024-02-28T07:30:00+01:00,39.076,29.796,37.12
2024-02-28T06:45:00Z,2024-02-28T07:45:00+01:00,39.695,33.896,41.806
2024-02-28T07:00:00Z,2024-02-28T08:00:00+01:00,39.871,39.04,46.318
2024-02-28T07:15:00Z,2024-02-28T08:15:00+01:00,39.695,44.607,50.282
2024-02-28T07:30:00Z,2024-02-28T08:30:00+01:00,39.194,49.825,53.249
2024-02-28T07:45:00Z,2024-02-28T08:45:00+01:00,38.487,53.876,54.72
2024-02-28T08:00:00Z,2024-02-28T09:00:00+01:00,37.604,56.212,54.47
2024-02-28T08:15:00Z,2024-02-28T09:15:00+01:00,36.691,57.156,52.75
2024-02-28T08:30:00Z,2024-02-28T09:30:00+01:00,35.778,57.256,50.058
2024-02-28T08:45:00Z,2024-02-28T09:45:00+01:00,35.042,57.131,46.867
2024-02-28T09:00:00Z,2024-02-28T10:00:00+01:00,34.541,57.156,43.626
2024-02-28T09:15:00Z,2024-02-28T10:15:00+01:00,34.217,57.454,40.734
2024-02-28T09:30:00Z,2024-02-28T10:30:00+01:00,34.07,57.902,38.516
2024-02-28T09:45:00Z,2024-02-28T10:45:00+01:00,34.07,58.523,37.419
2024-02-28T10:00:00Z,2024-02-28T11:00:00+01:00,34.188,59.169,37.568
2024-02-28T10:15:00Z,2024-02-28T11:15:00+01:00,34.453,59.641,38.416
2024-02-28T10:30:00Z,2024-02-28T11:30:00+01:00,34.954,59.741,39.239
2024-02-28T10:45:00Z,2024-02-28T11:45:00+01:00,35.778,59.219,39.263
2024-02-28T11:00:00Z,2024-02-28T12:00:00+01:00,36.927,57.902,37.942
2024-02-28T11:15:00Z,2024-02-28T12:15:00+01:00,38.163,55.938,35.699
2024-02-28T11:30:00Z,2024-02-28T12:30:00+01:00,39.165,53.603,33.081
2024-02-28T11:45:00Z,2024-02-28T12:45:00+01:00,39.695,51.093,30.713
2024-02-28T12:00:00Z,2024-02-28T13:00:00+01:00,39.518,48.632,29.043
2024-02-28T12:15:00Z,2024-02-28T13:15:00+01:00,38.782,46.396,28.045
2024-02-28T12:30:00Z,2024-02-28T13:30:00+01:00,37.692,44.532,27.497
2024-02-28T12:45:00Z,2024-02-28T13:45:00+01:00,36.514,43.19,27.248
2024-02-28T13:00:00Z,2024-02-28T14:00:00+01:00,35.395,42.494,27.123
2024-02-28T13:15:00Z,2024-02-28T14:15:00+01:00,34.394,42.42,27.048
2024-02-28T13:30:00Z,2024-02-28T14:30:00+01:00,33.481,42.917,27.023
2024-02-28T13:45:00Z,2024-02-28T14:45:00+01:00,32.598,43.886,27.023
2024-02-28T14:00:00Z,2024-02-28T15:00:00+01:00,31.773,45.253,26.998
2024-02-28T14:15:00Z,2024-02-28T15:15:00+01:00,31.067,46.769,26.998
2024-02-28T14:30:00Z,2024-02-28T15:30:00+01:00,30.478,48.185,27.073
2024-02-28T14:45:00Z,2024-02-28T15:45:00+01:00,30.154,49.229,27.248
2024-02-28T15:00:00Z,2024-02-28T16:00:00+01:00,30.095,49.726,27.572
2024-02-28T15:15:00Z,2024-02-28T16:15:00+01:00,30.389,49.875,28.195
2024-02-28T15:30:00Z,2024-02-28T16:30:00+01:00,31.096,49.925,29.267
2024-02-28T15:45:00Z,2024-02-28T16:45:00+01:00,32.362,50.148,30.937
2024-02-28T16:00:00Z,2024-02-28T17:00:00+01:00,34.159,50.695,33.33
2024-02-28T16:15:00Z,2024-02-28T17:15:00+01:00,36.426,51.142,36.397
2024-02-28T16:30:00Z,2024-02-28T17:30:00+01:00,39.047,51.068,40.011
2024-02-28T16:45:00Z,2024-02-28T17:45:00+01:00,41.903,49.925,44.1
2024-02-28T17:00:00Z,2024-02-28T18:00:00+01:00,44.877,47.39,48.487
2024-02-28T17:15:00Z,2024-02-28T18:15:00+01:00,47.763,43.886,52.725
2024-02-28T17:30:00Z,2024-02-28T18:30:00+01:00,50.413,39.885,56.365
2024-02-28T17:45:00Z,2024-02-28T18:45:00+01:00,52.681,35.984,58.883
2024-02-28T18:00:00Z,2024-02-28T19:00:00+01:00,54.389,32.629,59.93
2024-02-28T18:15:00Z,2024-02-28T19:15:00+01:00,55.419,29.845,59.506
2024-02-28T18:30:00Z,2024-02-28T19:30:00+01:00,55.626,27.659,57.711
2024-02-28T18:45:00Z,2024-02-28T19:45:00+01:00,54.889,25.994,54.72
2024-02-28T19:00:00Z,2024-02-28T20:00:00+01:00,53.211,24.851,50.706
2024-02-28T19:15:00Z,2024-02-28T20:15:00+01:00,50.855,24.03,46.094
2024-02-28T19:30:00Z,2024-02-28T20:30:00+01:00,48.264,23.384,41.407
2024-02-28T19:45:00Z,2024-02-28T20:45:00+01:00,45.82,22.763,37.169
2024-02-28T20:00:00Z,2024-02-28T21:00:00+01:00,43.847,21.993,33.804
2024-02-28T20:15:00Z,2024-02-28T21:15:00+01:00,42.227,21.173,31.211
2024-02-28T20:30:00Z,2024-02-28T21:30:00+01:00,40.755,20.402,29.242
2024-02-28T20:45:00Z,2024-02-28T21:45:00+01:00,39.223,19.731,27.721
2024-02-28T21:00:00Z,2024-02-28T22:00:00+01:00,37.457,19.284,26.45
2024-02-28T21:15:00Z,2024-02-28T22:15:00+01:00,35.484,18.986,25.353
2024-02-28T21:30:00Z,2024-02-28T22:30:00+01:00,33.364,18.787,24.356
2024-02-28T21:45:00Z,2024-02-28T22:45:00+01:00,31.126,18.563,23.334
2024-02-28T22:00:00Z,2024-02-28T23:00:00+01:00,28.858,18.315,22.212
2024-02-28T22:15:00Z,2024-02-28T23:15:00+01:00,26.561,17.967,21.09
2024-02-28T22:30:00Z,2024-02-28T23:30:00+01:00,24.294,17.52,19.968
2024-02-28T22:45:00Z,2024-02-28T23:45:00+01:00,22.056,16.948,18.946
2024-02-28T23:00:00Z,2024-02-29T00:00:00+01:00,19.852,16.277,18.049
2024-02-28T23:15:00Z,2024-02-29T00:15:00+01:00,17.855,15.556,17.301
2024-02-28T23:30:00Z,2024-02-29T00:30:00+01:00,16.123,14.811,16.678
2024-02-28T23:45:00Z,2024-02-29T00:45:00+01:00,14.654,14.165,16.154
2024-02-29T00:00:00Z,2024-02-29T01:00:00+01:00,13.568,13.618,15.755
2024-02-29T00:15:00Z,2024-02-29T01:15:00+01:00,12.804,13.196,15.431
2024-02-29T00:30:00Z,2024-02-29T01:30:00+01:00,12.305,12.848,15.207
2024-02-29T00:45:00Z,2024-02-29T01:45:00+01:00,11.982,12.55,15.007
2024-02-29T01:00:00Z,2024-02-29T02:00:00+01:00,11.776,12.276,14.858
2024-02-29T01:15:00Z,2024-02-29T02:15:00+01:00,11.63,12.052,14.758
2024-02-29T01:30:00Z,2024-02-29T02:30:00+01:00,11.571,11.903,14.658
2024-02-29T01:45:00Z,2024-02-29T02:45:00+01:00,11.483,11.854,14.559
2024-02-29T02:00:00Z,2024-02-29T03:00:00+01:00,11.395,11.903,14.434
2024-02-29T02:15:00Z,2024-02-29T03:15:00+01:00,11.336,12.102,14.309
2024-02-29T02:30:00Z,2024-02-29T03:30:00+01:00,11.248,12.475,14.185
2024-02-29T02:45:00Z,2024-02-29T03:45:00+01:00,11.248,12.997,14.085
2024-02-29T03:00:00Z,2024-02-29T04:00:00+01:00,11.277,13.693,14.035
2024-02-29T03:15:00Z,2024-02-29T04:15:00+01:00,11.395,14.463,14.035
2024-02-29T03:30:00Z,2024-02-29T04:30:00+01:00,11.541,15.209,14.11
2024-02-29T03:45:00Z,2024-02-29T04:45:00+01:00,11.747,15.78,14.309
2024-02-29T04:00:00Z,2024-02-29T05:00:00+01:00,12.011,16.153,14.658
2024-02-29T04:15:00Z,2024-02-29T05:15:00+01:00,12.657,16.401,15.182
2024-02-29T04:30:00Z,2024-02-29T05:30:00+01:00,14.008,16.675,15.905
2024-02-29T04:45:00Z,2024-02-29T05:45:00+01:00,16.387,17.172,16.852
2024-02-29T05:00:00Z,2024-02-29T06:00:00+01:00,19.97,18.017,18.074
2024-02-29T05:15:00Z,2024-02-29T06:15:00+01:00,24.316,19.16,19.694
2024-02-29T05:30:00Z,2024-02-29T06:30:00+01:00,28.78,20.601,21.863
2024-02-29T05:45:00Z,2024-02-29T06:45:00+01:00,32.745,22.291,24.705
2024-02-29T06:00:00Z,2024-02-29T07:00:00+01:00,35.711,24.254,28.32
2024-02-29T06:15:00Z,2024-02-29T07:15:00+01:00,37.737,26.665,32.533
2024-02-29T06:30:00Z,2024-02-29T07:30:00+01:00,38.971,29.796,37.12
2024-02-29T06:45:00Z,2024-02-29T07:45:00+01:00,39.587,33.896,41.806
2024-02-29T07:00:00Z,2024-02-29T08:00:00+01:00,39.764,39.04,46.318
2024-02-29T07:15:00Z,2024-02-29T08:15:00+01:00,39.587,44.607,50.282
2024-02-29T07:30:00Z,2024-02-29T08:30:00+01:00,39.088,49.825,53.249
2024-02-29T07:45:00Z,2024-02-29T08:45:00+01:00,38.383,53.876,54.72
2024-02-29T08:00:00Z,2024-02-29T09:00:00+01:00,37.502,56.212,54.47
2024-02-29T08:15:00Z,2024-02-29T09:15:00+01:00,36.592,57.156,52.75
2024-02-29T08:30:00Z,2024-02-29T09:30:00+01:00,35.682,57.256,50.058
2024-02-29T08:45:00Z,2024-02-29T09:45:00+01:00,34.947,57.131,46.867
2024-02-29T09:00:00Z,2024-02-29T10:00:00+01:00,34.448,57.156,43.626
2024-02-29T09:15:00Z,2024-02-29T10:15:00+01:00,34.125,57.454,40.734
2024-02-29T09:30:00Z,2024-02-29T10:30:00+01:00,33.978,57.902,38.516
2024-02-29T09:45:00Z,2024-02-29T10:45:00+01:00,33.978,58.523,37.419
2024-02-29T10:00:00Z,2024-02-29T11:00:00+01:00,34.096,59.169,37.568
2024-02-29T10:15:00Z,2024-02-29T11:15:00+01:00,34.36,59.641,38.416
2024-02-29T10:30:00Z,2024-02-29T11:30:00+01:00,34.859,59.741,39.239
2024-02-29T10:45:00Z,2024-02-29T11:45:00+01:00,35.682,59.219,39.263
2024-02-29T11:00:00Z,2024-02-29T12:00:00+01:00,36.827,57.902,37.942
2024-02-29T11:15:00Z,2024-02-29T12:15:00+01:00,38.06,55.938,35.699
2024-02-29T11:30:00Z,2024-02-29T12:30:00+01:00,39.059,53.603,33.081
2024-02-29T11:45:00Z,2024-02-29T12:45:00+01:00,39.587,51.093,30.713
2024-02-29T12:00:00Z,2024-02-29T13:00:00+01:00,39.411,48.632,29.043
2024-02-29T12:15:00Z,2024-02-29T13:15:00+01:00,38.677,46.396,28.045
2024-02-29T12:30:00Z,2024-02-29T13:30:00+01:00,37.59,44.532,27.497
2024-02-29T12:45:00Z,2024-02-29T13:45:00+01:00,36.416,43.19,27.248
2024-02-29T13:00:00Z,2024-02-29T14:00:00+01:00,35.3,42.494,27.123
2024-02-29T13:15:00Z,2024-02-29T14:15:00+01:00,34.301,42.42,27.048
2024-02-29T13:30:00Z,2024-02-29T14:30:00+01:00,33.391,42.917,27.023
2024-02-29T13:45:00Z,2024-02-29T14:45:00+01:00,32.51,43.886,27.023
2024-02-29T14:00:00Z,2024-02-29T15:00:00+01:00,31.688,45.253,26.998
2024-02-29T14:15:00Z,2024-02-29T15:15:00+01:00,30.983,46.769,26.998
2024-02-29T14:30:00Z,2024-02-29T15:30:00+01:00,30.395,48.185,27.073
2024-02-29T14:45:00Z,2024-02-29T15:45:00+01:00,30.072,49.229,27.248
2024-02-29T15:00:00Z,2024-02-29T16:00:00+01:00,30.014,49.726,27.572
2024-02-29T15:15:00Z,2024-02-29T16:15:00+01:00,30.307,49.875,28.195
2024-02-29T15:30:00Z,2024-02-29T16:30:00+01:00,31.012,49.925,29.267
2024-02-29T15:45:00Z,2024-02-29T16:45:00+01:00,32.275,50.148,30.937
2024-02-29T16:00:00Z,2024-02-29T17:00:00+01:00,34.066,50.695,33.33
2024-02-29T16:15:00Z,2024-02-29T17:15:00+01:00,36.328,51.142,36.397
2024-02-29T16:30:00Z,2024-02-29T17:30:00+01:00,38.941,51.068,40.011
2024-02-29T16:45:00Z,2024-02-29T17:45:00+01:00,41.79,49.925,44.1
